n,app,alg,score_type,avg_cume_score
51,RUPEE RMSD,TM_Q,RMSD,1.02490836958102499150901
52,RUPEE RMSD,TM_Q,RMSD,1.03381799621577728574128
53,RUPEE RMSD,TM_Q,RMSD,1.04267376763062032635970
54,RUPEE RMSD,TM_Q,RMSD,1.05133491711082739490100
55,RUPEE RMSD,TM_Q,RMSD,1.05990877631113447653908
56,RUPEE RMSD,TM_Q,RMSD,1.06833461303110855639811
57,RUPEE RMSD,TM_Q,RMSD,1.07667459502572773509323
58,RUPEE RMSD,TM_Q,RMSD,1.08483769960042099427717
59,RUPEE RMSD,TM_Q,RMSD,1.09292811780063446099337
60,RUPEE RMSD,TM_Q,RMSD,1.10091486514244576789475
61,RUPEE RMSD,TM_Q,RMSD,1.10885021183035653203176
62,RUPEE RMSD,TM_Q,RMSD,1.11664544416259464392679
63,RUPEE RMSD,TM_Q,RMSD,1.12434274056375548202011
64,RUPEE RMSD,TM_Q,RMSD,1.13194311446261986248932
65,RUPEE RMSD,TM_Q,RMSD,1.13945415413407641787919
66,RUPEE RMSD,TM_Q,RMSD,1.14689202191042244220778
67,RUPEE RMSD,TM_Q,RMSD,1.15426136664002360641534
68,RUPEE RMSD,TM_Q,RMSD,1.16154399380383223859371
69,RUPEE RMSD,TM_Q,RMSD,1.16874932211695478464270
70,RUPEE RMSD,TM_Q,RMSD,1.17587827104871199422845
71,RUPEE RMSD,TM_Q,RMSD,1.18300944311157545739911
72,RUPEE RMSD,TM_Q,RMSD,1.19005046008910134701158
73,RUPEE RMSD,TM_Q,RMSD,1.19699893974216781406429
74,RUPEE RMSD,TM_Q,RMSD,1.20386210330423879092462
75,RUPEE RMSD,TM_Q,RMSD,1.21065888716403961642706
76,RUPEE RMSD,TM_Q,RMSD,1.21736794061017013377385
77,RUPEE RMSD,TM_Q,RMSD,1.22400612264985033797692
78,RUPEE RMSD,TM_Q,RMSD,1.23056872766671361932799
79,RUPEE RMSD,TM_Q,RMSD,1.23711575306206007876869
80,RUPEE RMSD,TM_Q,RMSD,1.24360411790386419814564
81,RUPEE RMSD,TM_Q,RMSD,1.25002744905573169192404
82,RUPEE RMSD,TM_Q,RMSD,1.25639025517831222125428
83,RUPEE RMSD,TM_Q,RMSD,1.26269217032252629433424
84,RUPEE RMSD,TM_Q,RMSD,1.26892434054360569616360
85,RUPEE RMSD,TM_Q,RMSD,1.27514207300259323044320
86,RUPEE RMSD,TM_Q,RMSD,1.28131107427758193048402
87,RUPEE RMSD,TM_Q,RMSD,1.28744124031819233810815
88,RUPEE RMSD,TM_Q,RMSD,1.29355209700413556901130
89,RUPEE RMSD,TM_Q,RMSD,1.29963550067350815291104
90,RUPEE RMSD,TM_Q,RMSD,1.30568595364912121517715
91,RUPEE RMSD,TM_Q,RMSD,1.31170256237353975466137
92,RUPEE RMSD,TM_Q,RMSD,1.31769904513745435856753
93,RUPEE RMSD,TM_Q,RMSD,1.32365056109579756400953
94,RUPEE RMSD,TM_Q,RMSD,1.32956520329804807175782
95,RUPEE RMSD,TM_Q,RMSD,1.33544134554559908797807
96,RUPEE RMSD,TM_Q,RMSD,1.34125727757372723832406
97,RUPEE RMSD,TM_Q,RMSD,1.34704800307196102014467
98,RUPEE RMSD,TM_Q,RMSD,1.35277589746628693063558
99,RUPEE RMSD,TM_Q,RMSD,1.35844761463844565863510
100,RUPEE RMSD,TM_Q,RMSD,1.36410429488699250305715
1,mTM,TM_Q,TM-Score,1.00000000000000000000
2,mTM,TM_Q,TM-Score,0.99440174689031442042
3,mTM,TM_Q,TM-Score,0.98978542141261130991
4,mTM,TM_Q,TM-Score,0.98642240272656780604
5,mTM,TM_Q,TM-Score,0.98294485754033648683
6,mTM,TM_Q,TM-Score,0.98015937150688881898
7,mTM,TM_Q,TM-Score,0.97744112835558297452
8,mTM,TM_Q,TM-Score,0.97495701334917614083
9,mTM,TM_Q,TM-Score,0.97269830477749305614
10,mTM,TM_Q,TM-Score,0.97063270636548479561
11,mTM,TM_Q,TM-Score,0.96848356528089638179
12,mTM,TM_Q,TM-Score,0.96654818940440208424
13,mTM,TM_Q,TM-Score,0.96441390641353673613
14,mTM,TM_Q,TM-Score,0.96238536686133536562
15,mTM,TM_Q,TM-Score,0.96045155732457333107
16,mTM,TM_Q,TM-Score,0.95871061283534283578
17,mTM,TM_Q,TM-Score,0.95703777627976745897
18,mTM,TM_Q,TM-Score,0.95542646214370414731
19,mTM,TM_Q,TM-Score,0.95377631311928267475
20,mTM,TM_Q,TM-Score,0.95216402151840198546
21,mTM,TM_Q,TM-Score,0.95056330420344778623
22,mTM,TM_Q,TM-Score,0.94900550445284779418
23,mTM,TM_Q,TM-Score,0.94741720353841082476
24,mTM,TM_Q,TM-Score,0.94583528124536778440
25,mTM,TM_Q,TM-Score,0.94427857256376498200
26,mTM,TM_Q,TM-Score,0.94275656323375162394
27,mTM,TM_Q,TM-Score,0.94123998335418916892
28,mTM,TM_Q,TM-Score,0.93974377888798333626
29,mTM,TM_Q,TM-Score,0.93829975803577188739
30,mTM,TM_Q,TM-Score,0.93687475913115907333
31,mTM,TM_Q,TM-Score,0.93549921644424437884
32,mTM,TM_Q,TM-Score,0.93414905887053626522
33,mTM,TM_Q,TM-Score,0.93282375277313256373
34,mTM,TM_Q,TM-Score,0.93150464788709729854
35,mTM,TM_Q,TM-Score,0.93021990611801182207
36,mTM,TM_Q,TM-Score,0.92898260322329005630
37,mTM,TM_Q,TM-Score,0.92772790212999797466
38,mTM,TM_Q,TM-Score,0.92648244681612035518
39,mTM,TM_Q,TM-Score,0.92527238979443539114
40,mTM,TM_Q,TM-Score,0.92409794176125265746
41,mTM,TM_Q,TM-Score,0.92296284469557385548
42,mTM,TM_Q,TM-Score,0.92184226303449144359
43,mTM,TM_Q,TM-Score,0.92070757199969459062
44,mTM,TM_Q,TM-Score,0.91957497890759247378
45,mTM,TM_Q,TM-Score,0.91842960027477595901
46,mTM,TM_Q,TM-Score,0.91732145774958104324
47,mTM,TM_Q,TM-Score,0.91620063076530323293
48,mTM,TM_Q,TM-Score,0.91510993214179630751
49,mTM,TM_Q,TM-Score,0.91400329393685015545
50,mTM,TM_Q,TM-Score,0.91291682852192166289
51,mTM,TM_Q,TM-Score,0.91184541692579127447
52,mTM,TM_Q,TM-Score,0.91081465988185392309
53,mTM,TM_Q,TM-Score,0.90975599861892611307
54,mTM,TM_Q,TM-Score,0.90875704391410936197
55,mTM,TM_Q,TM-Score,0.90773714907826094724
56,mTM,TM_Q,TM-Score,0.90671960149529581904
57,mTM,TM_Q,TM-Score,0.90573031728655963211
58,mTM,TM_Q,TM-Score,0.90474577007252069511
59,mTM,TM_Q,TM-Score,0.90377747901482038977
60,mTM,TM_Q,TM-Score,0.90279659468846378595
61,mTM,TM_Q,TM-Score,0.90181644767124370006
62,mTM,TM_Q,TM-Score,0.90082125899695160745
63,mTM,TM_Q,TM-Score,0.89987952817580938596
64,mTM,TM_Q,TM-Score,0.89894355764651252097
65,mTM,TM_Q,TM-Score,0.89801980660319863908
66,mTM,TM_Q,TM-Score,0.89709480998886771492
67,mTM,TM_Q,TM-Score,0.89617610844154974367
68,mTM,TM_Q,TM-Score,0.89527002485019458764
69,mTM,TM_Q,TM-Score,0.89437657008738558565
70,mTM,TM_Q,TM-Score,0.89347408318691425310
71,mTM,TM_Q,TM-Score,0.89259618192670506579
72,mTM,TM_Q,TM-Score,0.89171424353391001023
73,mTM,TM_Q,TM-Score,0.89083373155755749156
74,mTM,TM_Q,TM-Score,0.88995987607085356219
75,mTM,TM_Q,TM-Score,0.88908238470622152350
76,mTM,TM_Q,TM-Score,0.88822502737852196714
77,mTM,TM_Q,TM-Score,0.88737256509799347664
78,mTM,TM_Q,TM-Score,0.88651353998138204286
79,mTM,TM_Q,TM-Score,0.88567776204400060793
80,mTM,TM_Q,TM-Score,0.88481281722636980092
81,mTM,TM_Q,TM-Score,0.88395296811296133063
82,mTM,TM_Q,TM-Score,0.88314176522588755086
83,mTM,TM_Q,TM-Score,0.88230929714631723761
84,mTM,TM_Q,TM-Score,0.88150445441870886844
85,mTM,TM_Q,TM-Score,0.88065952876987449284
86,mTM,TM_Q,TM-Score,0.87981963101527309722
87,mTM,TM_Q,TM-Score,0.87901581121537031693
88,mTM,TM_Q,TM-Score,0.87819885529275012416
89,mTM,TM_Q,TM-Score,0.87738179180532897888
90,mTM,TM_Q,TM-Score,0.87657278327512385874
91,mTM,TM_Q,TM-Score,0.87576825741643332076
92,mTM,TM_Q,TM-Score,0.87496188715386127618
93,mTM,TM_Q,TM-Score,0.87416263921853617687
94,mTM,TM_Q,TM-Score,0.87337442930210170677
95,mTM,TM_Q,TM-Score,0.87258341494061914833
96,mTM,TM_Q,TM-Score,0.87179397189520680983
97,mTM,TM_Q,TM-Score,0.87100815743228069271
98,mTM,TM_Q,TM-Score,0.87022981856653326864
99,mTM,TM_Q,TM-Score,0.86945508177452144338
100,mTM,TM_Q,TM-Score,0.86869118923799332749
1,RUPEE Fast,TM_Q,TM-Score,0.99999700869491939361
2,RUPEE Fast,TM_Q,TM-Score,0.99036783616780896503
3,RUPEE Fast,TM_Q,TM-Score,0.98218590046612186854
4,RUPEE Fast,TM_Q,TM-Score,0.97722462465989727793
5,RUPEE Fast,TM_Q,TM-Score,0.97234065610554016818
6,RUPEE Fast,TM_Q,TM-Score,0.96877425736890038474
7,RUPEE Fast,TM_Q,TM-Score,0.96510305152629440543
8,RUPEE Fast,TM_Q,TM-Score,0.96171372046431641043
9,RUPEE Fast,TM_Q,TM-Score,0.95898546320145833989
10,RUPEE Fast,TM_Q,TM-Score,0.95604226299567815211
11,RUPEE Fast,TM_Q,TM-Score,0.95331773805291875691
12,RUPEE Fast,TM_Q,TM-Score,0.95051643841777088922
13,RUPEE Fast,TM_Q,TM-Score,0.94798730849446927994
14,RUPEE Fast,TM_Q,TM-Score,0.94552202821653911097
15,RUPEE Fast,TM_Q,TM-Score,0.94304793046513736086
16,RUPEE Fast,TM_Q,TM-Score,0.94094260251309744025
17,RUPEE Fast,TM_Q,TM-Score,0.93887964477276054899
18,RUPEE Fast,TM_Q,TM-Score,0.93693778067501479102
19,RUPEE Fast,TM_Q,TM-Score,0.93486559615816768478
20,RUPEE Fast,TM_Q,TM-Score,0.93290961692776639455
21,RUPEE Fast,TM_Q,TM-Score,0.93084653530726347599
22,RUPEE Fast,TM_Q,TM-Score,0.92870732746390989624
23,RUPEE Fast,TM_Q,TM-Score,0.92655225576425995807
24,RUPEE Fast,TM_Q,TM-Score,0.92438720457147813544
25,RUPEE Fast,TM_Q,TM-Score,0.92222492058818039051
26,RUPEE Fast,TM_Q,TM-Score,0.92006520250573913550
27,RUPEE Fast,TM_Q,TM-Score,0.91822204502429699409
28,RUPEE Fast,TM_Q,TM-Score,0.91614521384552413208
29,RUPEE Fast,TM_Q,TM-Score,0.91388775733519327140
30,RUPEE Fast,TM_Q,TM-Score,0.91177433516460549051
31,RUPEE Fast,TM_Q,TM-Score,0.90975499704008580570
32,RUPEE Fast,TM_Q,TM-Score,0.90763978017059192664
33,RUPEE Fast,TM_Q,TM-Score,0.90560776730282464032
34,RUPEE Fast,TM_Q,TM-Score,0.90361445558999862670
35,RUPEE Fast,TM_Q,TM-Score,0.90165061135731998461
36,RUPEE Fast,TM_Q,TM-Score,0.89959692678046049574
37,RUPEE Fast,TM_Q,TM-Score,0.89782717018785746412
38,RUPEE Fast,TM_Q,TM-Score,0.89600326689573656493
39,RUPEE Fast,TM_Q,TM-Score,0.89427466773358632899
40,RUPEE Fast,TM_Q,TM-Score,0.89256723101123137691
41,RUPEE Fast,TM_Q,TM-Score,0.89087291856269673123
42,RUPEE Fast,TM_Q,TM-Score,0.88928200529126297159
43,RUPEE Fast,TM_Q,TM-Score,0.88778569551302536374
44,RUPEE Fast,TM_Q,TM-Score,0.88624504607266253960
45,RUPEE Fast,TM_Q,TM-Score,0.88464197633302719975
46,RUPEE Fast,TM_Q,TM-Score,0.88306778704800840589
47,RUPEE Fast,TM_Q,TM-Score,0.88149448696417142279
48,RUPEE Fast,TM_Q,TM-Score,0.87982014338151848066
49,RUPEE Fast,TM_Q,TM-Score,0.87810763440920349789
