n,app,alg,score_type,avg_cume_score
38,RUPEE RMSD,FATCAT,RMSD,2.39965382156679966058
39,RUPEE RMSD,FATCAT,RMSD,2.40496291062156671176
40,RUPEE RMSD,FATCAT,RMSD,2.41332055602436433893
41,RUPEE RMSD,FATCAT,RMSD,2.41956940261490841661
42,RUPEE RMSD,FATCAT,RMSD,2.42754483997582591260
43,RUPEE RMSD,FATCAT,RMSD,2.43444565443506204651
44,RUPEE RMSD,FATCAT,RMSD,2.43934057625628588189
45,RUPEE RMSD,FATCAT,RMSD,2.44454092573549391557
46,RUPEE RMSD,FATCAT,RMSD,2.44890381819820314242
47,RUPEE RMSD,FATCAT,RMSD,2.45543471994997409061
48,RUPEE RMSD,FATCAT,RMSD,2.46049641830055768912
49,RUPEE RMSD,FATCAT,RMSD,2.46747945960720674634
50,RUPEE RMSD,FATCAT,RMSD,2.47288999261161892989
51,RUPEE RMSD,FATCAT,RMSD,2.47976813619744506434
52,RUPEE RMSD,FATCAT,RMSD,2.48592891303529033730
53,RUPEE RMSD,FATCAT,RMSD,2.49036484928541145573
54,RUPEE RMSD,FATCAT,RMSD,2.49549767380558946135
55,RUPEE RMSD,FATCAT,RMSD,2.49989096200160999171
56,RUPEE RMSD,FATCAT,RMSD,2.50493493993321249258
57,RUPEE RMSD,FATCAT,RMSD,2.50965327952431408220
58,RUPEE RMSD,FATCAT,RMSD,2.51623966690497741753
59,RUPEE RMSD,FATCAT,RMSD,2.52118108524822945664
60,RUPEE RMSD,FATCAT,RMSD,2.52542923208685906868
61,RUPEE RMSD,FATCAT,RMSD,2.52811048950185389450
62,RUPEE RMSD,FATCAT,RMSD,2.53165352153955274822
63,RUPEE RMSD,FATCAT,RMSD,2.53629244778050705076
64,RUPEE RMSD,FATCAT,RMSD,2.54044768561457428095
65,RUPEE RMSD,FATCAT,RMSD,2.54331944077200181
66,RUPEE RMSD,FATCAT,RMSD,2.54694043470954324
67,RUPEE RMSD,FATCAT,RMSD,2.54888946647455339
68,RUPEE RMSD,FATCAT,RMSD,2.55336716054353007
69,RUPEE RMSD,FATCAT,RMSD,2.55715444971935632
70,RUPEE RMSD,FATCAT,RMSD,2.56165622934051572
71,RUPEE RMSD,FATCAT,RMSD,2.56687752951240622
72,RUPEE RMSD,FATCAT,RMSD,2.57236686064886666
73,RUPEE RMSD,FATCAT,RMSD,2.57532730287867404
74,RUPEE RMSD,FATCAT,RMSD,2.57856205298796558
75,RUPEE RMSD,FATCAT,RMSD,2.58232274106521355
76,RUPEE RMSD,FATCAT,RMSD,2.58558786950778855
77,RUPEE RMSD,FATCAT,RMSD,2.58898593919775518
78,RUPEE RMSD,FATCAT,RMSD,2.59211091524541717
79,RUPEE RMSD,FATCAT,RMSD,2.59560805558783036
80,RUPEE RMSD,FATCAT,RMSD,2.59898332879274391
81,RUPEE RMSD,FATCAT,RMSD,2.60292617610827036
82,RUPEE RMSD,FATCAT,RMSD,2.60594472261485847
83,RUPEE RMSD,FATCAT,RMSD,2.60918340049770743
84,RUPEE RMSD,FATCAT,RMSD,2.61165275967811728
85,RUPEE RMSD,FATCAT,RMSD,2.61467374241754726
86,RUPEE RMSD,FATCAT,RMSD,2.61830706386726996
87,RUPEE RMSD,FATCAT,RMSD,2.62103513439092492
88,RUPEE RMSD,FATCAT,RMSD,2.62357915551545733
89,RUPEE RMSD,FATCAT,RMSD,2.62583841754229820
90,RUPEE RMSD,FATCAT,RMSD,2.62897317303354488
91,RUPEE RMSD,FATCAT,RMSD,2.63229996067766797
92,RUPEE RMSD,FATCAT,RMSD,2.63592848159524903
93,RUPEE RMSD,FATCAT,RMSD,2.63823253535061147
94,RUPEE RMSD,FATCAT,RMSD,2.64083953276462360
95,RUPEE RMSD,FATCAT,RMSD,2.64250121198691619
96,RUPEE RMSD,FATCAT,RMSD,2.64469474978893069
97,RUPEE RMSD,FATCAT,RMSD,2.64703650522553415
98,RUPEE RMSD,FATCAT,RMSD,2.65025848147295401
99,RUPEE RMSD,FATCAT,RMSD,2.65246639783048284
100,RUPEE RMSD,FATCAT,RMSD,2.65437212674527164
1,CATHEDRAL,FATCAT,TM-Score,0.96958432635797222283
2,CATHEDRAL,FATCAT,TM-Score,0.88116904039241354879
3,CATHEDRAL,FATCAT,TM-Score,0.81324100911826884003
4,CATHEDRAL,FATCAT,TM-Score,0.71970419937865125720
5,CATHEDRAL,FATCAT,TM-Score,0.65883020673031620509
6,CATHEDRAL,FATCAT,TM-Score,0.60629614966692378515
7,CATHEDRAL,FATCAT,TM-Score,0.57227384356353950356
8,CATHEDRAL,FATCAT,TM-Score,0.54277643531492545783
9,CATHEDRAL,FATCAT,TM-Score,0.51844387205515058563
10,CATHEDRAL,FATCAT,TM-Score,0.49931452307024021065
11,CATHEDRAL,FATCAT,TM-Score,0.48453221226617635861
12,CATHEDRAL,FATCAT,TM-Score,0.47112432015211176249
13,CATHEDRAL,FATCAT,TM-Score,0.45863896812078731997
14,CATHEDRAL,FATCAT,TM-Score,0.44662455287473145662
15,CATHEDRAL,FATCAT,TM-Score,0.43815491123453899247
16,CATHEDRAL,FATCAT,TM-Score,0.42957313966799073088
17,CATHEDRAL,FATCAT,TM-Score,0.42104168258996513484
18,CATHEDRAL,FATCAT,TM-Score,0.41519868280372054755
19,CATHEDRAL,FATCAT,TM-Score,0.40822937865332603554
20,CATHEDRAL,FATCAT,TM-Score,0.40264892605752310952
21,CATHEDRAL,FATCAT,TM-Score,0.39762942064634361955
22,CATHEDRAL,FATCAT,TM-Score,0.39257072146680695933
23,CATHEDRAL,FATCAT,TM-Score,0.38864129118597170678
24,CATHEDRAL,FATCAT,TM-Score,0.38406643375287689734
25,CATHEDRAL,FATCAT,TM-Score,0.37975623444828546254
26,CATHEDRAL,FATCAT,TM-Score,0.37537375920762155436
27,CATHEDRAL,FATCAT,TM-Score,0.37151736697446531010
28,CATHEDRAL,FATCAT,TM-Score,0.36833713755811625207
29,CATHEDRAL,FATCAT,TM-Score,0.36511111485168006395
30,CATHEDRAL,FATCAT,TM-Score,0.36191228598913672847
31,CATHEDRAL,FATCAT,TM-Score,0.35855590616635320710
32,CATHEDRAL,FATCAT,TM-Score,0.35524705595818110971
33,CATHEDRAL,FATCAT,TM-Score,0.35223529814570722537
34,CATHEDRAL,FATCAT,TM-Score,0.34987408969725372242
35,CATHEDRAL,FATCAT,TM-Score,0.34699198017792868989
36,CATHEDRAL,FATCAT,TM-Score,0.34457936512861874160
37,CATHEDRAL,FATCAT,TM-Score,0.34266037306650819394
38,CATHEDRAL,FATCAT,TM-Score,0.34028640794562653290
39,CATHEDRAL,FATCAT,TM-Score,0.33791207809656437579
40,CATHEDRAL,FATCAT,TM-Score,0.33560432314472514326
41,CATHEDRAL,FATCAT,TM-Score,0.33306670220081724092
42,CATHEDRAL,FATCAT,TM-Score,0.33124083119985013306
43,CATHEDRAL,FATCAT,TM-Score,0.32926554674354213401
44,CATHEDRAL,FATCAT,TM-Score,0.32742230960546848858
45,CATHEDRAL,FATCAT,TM-Score,0.32535454344805062376
46,CATHEDRAL,FATCAT,TM-Score,0.32406320093867434718
