n,app,alg,score_type,avg_cume_score
98,RUPEE Fast,TM_AVG,RMSD,1.715717285554801294591
99,RUPEE Fast,TM_AVG,RMSD,1.723311201591741110800
100,RUPEE Fast,TM_AVG,RMSD,1.730826920782890918479
1,RUPEE RMSD,TM_AVG,RMSD,0.000001500343295519721906
2,RUPEE RMSD,TM_AVG,RMSD,0.136374514794008099546825
3,RUPEE RMSD,TM_AVG,RMSD,0.216937243821367709541
4,RUPEE RMSD,TM_AVG,RMSD,0.271518556962415037459
5,RUPEE RMSD,TM_AVG,RMSD,0.319059748391295154554
6,RUPEE RMSD,TM_AVG,RMSD,0.358620906107174350088
7,RUPEE RMSD,TM_AVG,RMSD,0.393986112085277622801
8,RUPEE RMSD,TM_AVG,RMSD,0.424335031157325768323
9,RUPEE RMSD,TM_AVG,RMSD,0.451350225058514303426
10,RUPEE RMSD,TM_AVG,RMSD,0.475989604024209994403
11,RUPEE RMSD,TM_AVG,RMSD,0.499194307301896684940
12,RUPEE RMSD,TM_AVG,RMSD,0.520578050187472997533
13,RUPEE RMSD,TM_AVG,RMSD,0.541643163084414950971
14,RUPEE RMSD,TM_AVG,RMSD,0.561025194913149533127
15,RUPEE RMSD,TM_AVG,RMSD,0.579849435661042793388
16,RUPEE RMSD,TM_AVG,RMSD,0.597683487502977236559
17,RUPEE RMSD,TM_AVG,RMSD,0.614738062170371736283
18,RUPEE RMSD,TM_AVG,RMSD,0.631075292756945729598
19,RUPEE RMSD,TM_AVG,RMSD,0.646862117511714692307
20,RUPEE RMSD,TM_AVG,RMSD,0.662445248053537124982
21,RUPEE RMSD,TM_AVG,RMSD,0.677908149769327409133
22,RUPEE RMSD,TM_AVG,RMSD,0.692866897130064810600
23,RUPEE RMSD,TM_AVG,RMSD,0.707762368589180392402
24,RUPEE RMSD,TM_AVG,RMSD,0.722088237559194898684
25,RUPEE RMSD,TM_AVG,RMSD,0.736194810383774078017
26,RUPEE RMSD,TM_AVG,RMSD,0.749929319717549908565
27,RUPEE RMSD,TM_AVG,RMSD,0.763516135406685215884
28,RUPEE RMSD,TM_AVG,RMSD,0.776896670820637983329
29,RUPEE RMSD,TM_AVG,RMSD,0.789988602271246847401
30,RUPEE RMSD,TM_AVG,RMSD,0.802874056593873412457
31,RUPEE RMSD,TM_AVG,RMSD,0.815383977948132492572
32,RUPEE RMSD,TM_AVG,RMSD,0.827728724155560507198
33,RUPEE RMSD,TM_AVG,RMSD,0.839789164000210507833
34,RUPEE RMSD,TM_AVG,RMSD,0.851530082488116306917
35,RUPEE RMSD,TM_AVG,RMSD,0.863057770780714941764
36,RUPEE RMSD,TM_AVG,RMSD,0.874361581204386641574
37,RUPEE RMSD,TM_AVG,RMSD,0.885437519128324299529
38,RUPEE RMSD,TM_AVG,RMSD,0.896440230741898006884
39,RUPEE RMSD,TM_AVG,RMSD,0.907197551189303478903
40,RUPEE RMSD,TM_AVG,RMSD,0.917796606518994045027
41,RUPEE RMSD,TM_AVG,RMSD,0.928219123783274304082
42,RUPEE RMSD,TM_AVG,RMSD,0.938410364818101798871
43,RUPEE RMSD,TM_AVG,RMSD,0.948458742391320224225
44,RUPEE RMSD,TM_AVG,RMSD,0.958392424221769637278
45,RUPEE RMSD,TM_AVG,RMSD,0.968226256547526087357
46,RUPEE RMSD,TM_AVG,RMSD,0.978003643651964675307
47,RUPEE RMSD,TM_AVG,RMSD,0.987715555698879890550
48,RUPEE RMSD,TM_AVG,RMSD,0.997272132084710640265
49,RUPEE RMSD,TM_AVG,RMSD,1.006661728985276653243
50,RUPEE RMSD,TM_AVG,RMSD,1.015845585551312736453
51,RUPEE RMSD,TM_AVG,RMSD,1.024908369581024994624
52,RUPEE RMSD,TM_AVG,RMSD,1.033817996215777290605
53,RUPEE RMSD,TM_AVG,RMSD,1.042673767630620329618
54,RUPEE RMSD,TM_AVG,RMSD,1.051334917110827397973
55,RUPEE RMSD,TM_AVG,RMSD,1.059908776311134480786
56,RUPEE RMSD,TM_AVG,RMSD,1.068334613031108558810
57,RUPEE RMSD,TM_AVG,RMSD,1.076674595025727739034
58,RUPEE RMSD,TM_AVG,RMSD,1.084837699600420998965
59,RUPEE RMSD,TM_AVG,RMSD,1.092928117800634460601
60,RUPEE RMSD,TM_AVG,RMSD,1.100914865142445766842
61,RUPEE RMSD,TM_AVG,RMSD,1.108850211830356532892
62,RUPEE RMSD,TM_AVG,RMSD,1.116645444162594645257
63,RUPEE RMSD,TM_AVG,RMSD,1.124342740563755484158
64,RUPEE RMSD,TM_AVG,RMSD,1.131943114462619863598
65,RUPEE RMSD,TM_AVG,RMSD,1.139454154134076422494
66,RUPEE RMSD,TM_AVG,RMSD,1.146892021910422446307
67,RUPEE RMSD,TM_AVG,RMSD,1.154261366640023611386
68,RUPEE RMSD,TM_AVG,RMSD,1.161543993803832245246
69,RUPEE RMSD,TM_AVG,RMSD,1.168749322116954789913
70,RUPEE RMSD,TM_AVG,RMSD,1.175878271048711997856
71,RUPEE RMSD,TM_AVG,RMSD,1.183009443111575460429
72,RUPEE RMSD,TM_AVG,RMSD,1.190050460089101347381
73,RUPEE RMSD,TM_AVG,RMSD,1.196998939742167816282
74,RUPEE RMSD,TM_AVG,RMSD,1.203862103304238790738
75,RUPEE RMSD,TM_AVG,RMSD,1.210658887164039616750
76,RUPEE RMSD,TM_AVG,RMSD,1.217367940610170133371
77,RUPEE RMSD,TM_AVG,RMSD,1.224006122649850337712
78,RUPEE RMSD,TM_AVG,RMSD,1.230568727666713624346
79,RUPEE RMSD,TM_AVG,RMSD,1.237115753062060083868
80,RUPEE RMSD,TM_AVG,RMSD,1.243604117903864205537
81,RUPEE RMSD,TM_AVG,RMSD,1.250027449055731699026
82,RUPEE RMSD,TM_AVG,RMSD,1.256390255178312229467
83,RUPEE RMSD,TM_AVG,RMSD,1.262692170322526303783
84,RUPEE RMSD,TM_AVG,RMSD,1.268924340543605705237
85,RUPEE RMSD,TM_AVG,RMSD,1.275142073002593241395
86,RUPEE RMSD,TM_AVG,RMSD,1.281311074277581941255
87,RUPEE RMSD,TM_AVG,RMSD,1.287441240318192350201
88,RUPEE RMSD,TM_AVG,RMSD,1.293552097004135582478
89,RUPEE RMSD,TM_AVG,RMSD,1.299635500673508163583
90,RUPEE RMSD,TM_AVG,RMSD,1.305685953649121228357
91,RUPEE RMSD,TM_AVG,RMSD,1.311702562373539767385
92,RUPEE RMSD,TM_AVG,RMSD,1.317699045137454369321
93,RUPEE RMSD,TM_AVG,RMSD,1.323650561095797571707
94,RUPEE RMSD,TM_AVG,RMSD,1.329565203298048080858
95,RUPEE RMSD,TM_AVG,RMSD,1.335441345545599096996
96,RUPEE RMSD,TM_AVG,RMSD,1.341257277573727246357
97,RUPEE RMSD,TM_AVG,RMSD,1.347048003071961029792
98,RUPEE RMSD,TM_AVG,RMSD,1.352775897466286937987
99,RUPEE RMSD,TM_AVG,RMSD,1.358447614638445667822
100,RUPEE RMSD,TM_AVG,RMSD,1.364104294886992513659
1,mTM,TM_AVG,TM-Score,1.00000000000000000000
2,mTM,TM_AVG,TM-Score,0.99155307853146617361
3,mTM,TM_AVG,TM-Score,0.98517664779632881481
4,mTM,TM_AVG,TM-Score,0.98070116036530720417
5,mTM,TM_AVG,TM-Score,0.97555947617550294317
6,mTM,TM_AVG,TM-Score,0.97145457123505337486
7,mTM,TM_AVG,TM-Score,0.96780038305738646694
8,mTM,TM_AVG,TM-Score,0.96446137700640998497
9,mTM,TM_AVG,TM-Score,0.96188372980348689836
10,mTM,TM_AVG,TM-Score,0.95935079630631851381
11,mTM,TM_AVG,TM-Score,0.95682326543510418402
12,mTM,TM_AVG,TM-Score,0.95461868159525714229
13,mTM,TM_AVG,TM-Score,0.95223791428707579951
14,mTM,TM_AVG,TM-Score,0.95000102590464121284
15,mTM,TM_AVG,TM-Score,0.94775008653584941643
16,mTM,TM_AVG,TM-Score,0.94574397863716090620
17,mTM,TM_AVG,TM-Score,0.94396901352392366482
18,mTM,TM_AVG,TM-Score,0.94222945848567006801
